Gene,21.21 Days,37.33 Days,52.96 Days,68.08 Days,83.08 Days,98.08 Days,115 Days,134.96 Days,157.92 Days,180.88 Days,202 Days
PDK3,236.2507435,168.9874931,129.0463638,96.0760895,63.60147347,62.88204051,75.24624339,78.37354912,57.3525783,68.78436903,107.9292336
PDK4,0.998966,1.99724123,0,0,1.496889,1.498802526,5.493854171,4.999989728,16.48709991,30.00763391,42.98465222
PDLIM1,2787.419834,2057.100544,1852.376751,2061.801124,2301.558094,2310.884561,1781.029078,1346.209658,1400.838574,1475.750254,1487.978901
PDLIM2,991.487381,928.5500658,949.2900165,1055.430786,1148.284643,1212.31511,1105.408878,1126.975718,1029.704214,1237.54495,1259.017917
PDLIM3,0.938199,1.091543481,0.468408375,0.9843106995,0.546278012,0,0,1.478011038,1.408208914,1.013646772,0
PDLIM4,935.5371171,834.477431,739.4279571,889.3196435,751.6510691,605.0527125,719.3865931,667.9501999,699.0819869,718.1022089,826.2717965
PDLIM5,3529.390748,3092.800855,2847.423543,3030.175131,2840.586154,2746.469197,2894.942432,2537.793673,2478.286781,2938.534299,2843.038393
PDLIM7,5309.793654,4779.685131,4688.977057,5175.947026,4642.81395,4397.494658,4632.133684,4345.815485,4849.307976,4752.725623,4993.799309
PDP1,1638.27897,1425.439785,1334.83003,1423.383327,1439.063976,1503.103639,1310.00168,1201.965682,1145.892229,1455.410254,1358.00615
PDP2,697.1790877,572.4827058,595.2940155,605.4739797,596.2339727,606.2402793,508.3204951,512.46443,474.3694041,522.6186303,553.3012062
PDPK1,1498.362514,1342.704825,1235.771598,1377.993421,1400.524403,1369.691386,1371.450182,1349.386668,1347.876546,1549.867629,1600.037117
PDPN,673.2391091,556.4857573,695.114348,683.771337,641.3935474,615.1032708,706.3040064,892.8039214,697.6884435,546.1519723,363.4044639
PDPR,1746.085453,1525.001864,1485.862347,1705.192594,1684.390512,1842.753389,1564.555785,1599.067929,1605.612967,1573.683757,1711.39832
PDRG1,73.91471254,56.94407107,49.4469749,47.44930021,67.41138742,63.47298639,62.47418205,48.49421397,66.47077229,84.54805925,67.98794569
PDS5A,4975.35648,4179.531695,3712.114979,3852.371367,3785.75435,3773.662178,3515.890832,3758.133524,3500.88167,3776.133078,3747.95014
PDS5B,1288.046056,1136.386846,992.9392455,1030.740413,1063.046936,1014.971922,965.2045587,920.6839058,894.5825043,893.9082751,858.843624
PDSS1,115.1450368,87.47281458,63.98645767,55.68579912,81.63571319,84.43526464,63.18284935,63.27543257,64.22093505,60.70519784,69.04787017
PDSS2,358.6191174,263.2016934,259.0022185,281.7413245,295.6782371,274.5950198,234.9666977,256.2760939,266.9737939,261.0571286,248.6317081
PDX1,0.499388781,0.4996325,0.4989815975,0,0.499408,0.499693,1.4993685,0,0.999931822,0,0.500166
PDXDC1,2225.5301,1927.508913,2119.945696,2245.762504,2082.419367,2204.453454,1849.763279,1915.009521,1846.131039,1948.297942,2020.824464
PDXDC2P-NPIPB14P,1084.462805,1099.925244,1106.913933,1188.610214,1115.372776,1189.648634,982.4187083,1016.706413,1047.139475,917.16904,1152.395528
PDXK,2178.176837,2069.576226,2109.753779,2250.315079,2246.648121,2002.141534,1866.719874,1679.787004,1680.107797,1864.88688,2050.568379
PDXP,234.2368172,173.8512723,121.8548441,145.3381842,133.9580053,134.4496759,130.4433094,137.9884713,122.4836374,151.0864277,150.4771142
PDYN,0,0,0,0,0,0,0,0,0.508977668,0,0
PDYN-AS1,0,0,0,0,0.4994725,0,0,0,0,0,0
PDZD11,675.2601536,588.7437416,552.3021967,609.3689285,632.2056702,563.020437,464.538833,494.1255188,464.1683834,572.8421059,596.1428186
PDZD2,63.90918667,72.377965,63.31781693,77.8422142,91.82052902,81.32717099,78.3686578,86.493824,129.9625232,96.4174745,87.895122
PDZD3,0,1.023062849,1.012398038,1.02278332,0.511497,1.023353713,0.779416,0,1.451698369,0.9965803515,0.483763071
PDZD4,5.734893101,1.612588965,2.886166562,1.509358977,0,0,1.075186099,1.538366333,4.302867661,4.440802894,6.73606943
PDZD7,103.2849594,78.1714156,82.09836089,99.54814078,77.57295811,95.76994221,73.10382347,94.34782284,67.30878655,67.24263197,83.97080351
PDZD8,1932.819371,1643.652329,1572.504371,1780.824964,2105.647362,1964.226283,1733.014108,1656.103893,1636.09563,1832.445261,1744.384936
PDZD9,64.05665677,45.47489925,54.13054788,64.35959716,64.52715532,62.88898618,58.14812895,54.91914662,58.05899174,59.0543181,60.55786174
PDZK1,88.49890646,91.67206562,91.649107,86.04687692,93.55602064,88.63455955,74.15179019,76.12907099,66.21266186,86.58640955,86.47124145
PDZK1IP1,0,0.4999515,0.5008695,0,0.502796,0,1.001006138,3.502014699,1.005891,2.511311176,1.002967
PDZK1P1,8.166434392,10.14474273,8.852852438,12.62695378,13.00498679,18.77426803,9.156709761,11.12863548,10.90497843,4.2241823,13.66810187
PDZRN3,1581.677802,1397.865184,1381.986481,1503.879484,1565.603217,1513.447526,1367.750548,1509.273604,1414.96466,1380.376381,1188.984022
PDZRN3-AS1,27.46587803,25.470236,33.940116,41.44008612,44.95481716,38.46289638,36.96714028,46.99904235,39.98498448,54.00598041,36.48769865
PEA15,12071.1621,10106.40468,9900.5172,10755.83532,11226.48557,11676.24215,11824.6758,12442.75196,12283.38884,15645.37681,15690.03642
PEAK1,8877.826435,7715.335204,8589.78306,9052.608257,9680.151444,10136.59111,10198.54257,10191.2747,10860.7069,10713.26176,11180.20691
PEAK3,102.5078071,93.97347865,101.436692,105.2231432,67.48728823,61.99706077,87.29677006,70.41236595,69.62347059,44.73749528,47.98145271
PEAR1,1250.474478,969.1379435,599.1067438,671.2243928,793.9100351,622.0630757,407.7457482,191.7297737,150.9814958,135.0718842,81.1363959
PEBP1,1548.991451,1496.95117,1563.436758,1481.064617,1601.587421,1525.440205,1489.036614,1485.708476,1398.124739,1829.009727,1982.476557
PEBP4,1.0013825,0,0,0,0,0,1.000944449,1.001113613,0,1.006930172,0.5013935
PECAM1,73.58036683,66.74888479,79.86574679,71.33654578,70.70656496,67.56515807,70.64458502,64.4921179,81.89999288,66.16929679,73.52718622
PECR,98.07162925,98.85478947,94.5256351,108.8722427,90.97138185,100.7242332,95.24949625,76.79681594,54.74572996,73.83353818,78.45703329
PEF1,956.4296355,802.7990783,811.0065929,773.9040691,771.8196259,718.2861233,724.2153087,763.0946371,743.0687759,827.9345357,922.0071113
PEG10,1797.815541,1567.283447,939.553121,1009.454931,836.828764,519.3624141,359.2886036,319.6151807,315.9425007,434.5325328,405.4174337
PEG13,52.42773427,38.43744028,44.89154439,37.4318442,47.44142435,49.92504326,36.45277676,43.49909222,34.47902526,34.99852772,35.96475469
PEG3,3.577195,1.756980457,1.316784729,0.438985,0.4385915,0,0,0,1.959708174,0.8813815,0.8785928365
PELI1,192.257143,150.3093394,136.2115595,122.7983448,114.8630353,91.38775212,107.8770527,125.9992432,126.4493244,106.4775194,96.9383297
PELI2,406.4383221,412.8652696,380.4469637,418.2311126,369.8699003,363.9041606,329.023578,385.5103674,358.7928684,280.9569462,272.3189079
PELI3,195.3601962,198.2983934,215.8491721,212.6315803,235.699408,234.5694202,247.2034546,246.9022145,247.1580605,293.952135,317.2148029
PELO,739.6444965,715.0955381,559.9671941,660.2927823,783.641608,679.9849159,704.7381937,692.7080584,784.9075235,725.5394285,827.6864655
PELP1,810.9785323,683.7772568,655.8027116,636.7033153,655.7862559,654.9231126,555.2809571,561.7627893,541.296172,596.8806411,635.9593487
PEMT,318.1248774,261.3464648,275.8790331,269.9529345,264.0040163,253.6573579,206.969352,199.9750867,214.2966925,225.1216017,260.10778
PENK,6.494149905,1.498398,4.010832348,0.999557252,4.004079264,9.563705,9.050316207,16.49156414,17.55388791,17.07753883,18.51498184
PEPD,1166.854363,991.47346,1131.1144,1092.929931,1043.659874,1121.116223,866.6924418,873.725951,724.2860876,868.669774,939.127519
PER1,1921.938726,1898.742597,2008.200916,2105.316111,1502.50366,1214.35233,1401.69876,1109.643504,968.8690031,610.9091743,733.064194
PER2,443.9998439,492.0351895,451.0400488,564.5348061,471.3738013,292.4568098,416.0519536,305.8095656,361.1984745,238.7109779,243.4981984
PER3,692.7438669,636.009883,586.2473451,653.3495443,630.2175872,620.0907343,491.4735706,573.6055915,552.7252556,575.3060181,577.8640813
PERCC1,7.989313362,4.998166282,6.492202528,3.997231933,3.999280119,1.49948171,3.998331423,6.505189562,2.50459419,7.504036947,3.999770174
PERM1,2.741973669,1.784352519,3.856274639,0.685773045,0.615365151,1.869299938,4.947923625,3.175691616,1.8931185,3.2136629,6.602586805
PERP,701.4982735,507.8010221,573.9224249,559.3824601,728.8319778,961.4681033,1164.051933,1285.13294,1577.133866,2193.568184,2365.769975
PES1,1150.307137,947.1798275,840.9819695,921.812715,933.1531515,891.2235069,764.0830573,718.9890024,671.3065203,740.9177039,800.4323524
PET100,50.79663597,49.42669846,39.43519998,49.77782657,76.08837162,58.63770218,50.86076909,53.28824544,50.45984745,58.45357898,58.98920614
PET117,32.45262216,23.25595607,38.7088225,27.92716709,27.9904021,26.1037148,26.3540221,33.14955082,32.32677619,38.17884912,27.2078767
PEX1,302.779911,297.5225486,307.2145386,294.7757431,331.1435175,337.3102584,286.839747,307.6743411,289.8478907,292.5311381,321.6794408
PEX10,332.8420968,284.5032299,260.7152713,280.4864973,261.4162593,272.9383254,252.2562156,219.660157,232.7027611,277.2251842,281.5120283
PEX11A,116.5721307,96.940269,96.875197,81.66011669,97.00282233,90.90617168,94.80611145,100.2063615,94.00259996,116.0641169,94.64819573
PEX11B,327.166548,283.326846,250.8115634,263.1396111,300.7469316,300.4023549,294.5241236,283.0389585,277.3598556,345.224752,341.6501024
PEX11G,24.75336781,26.71475641,26.07117492,32.55986164,40.64474162,42.15279854,33.12495073,37.50659728,24.03266907,18.07406582,20.91841171
PEX12,103.374796,111.3766283,97.3350803,134.8154937,146.3894542,123.898872,95.42501132,115.4900948,107.9648557,124.0272168,121.9637293
PEX13,584.8968867,481.1867295,446.2425887,511.6764073,539.8635321,508.8420953,504.5029116,491.1435186,502.1933636,591.1142486,628.2946517
PEX14,289.1772639,232.3095517,274.2156997,276.2115124,269.4209891,270.4213711,245.4039238,236.4746108,222.475404,258.6602773,270.971068
PEX16,158.3619626,139.3359808,147.6647811,132.6011475,134.8412072,136.2362894,122.882544,104.0814601,103.2249145,122.4189643,131.299495
PEX19,853.7807134,818.2142291,815.5647451,894.5416295,931.7095848,940.019318,884.9633484,942.0352219,984.071823,1143.321372,1149.737597
PEX2,425.1824841,390.2483858,389.6073723,404.4389668,478.8564427,481.5939325,431.3993881,408.1570666,403.5405304,441.7822457,436.8537811
PEX26,2717.674359,2325.173936,2217.586402,2294.543734,2398.909344,2214.813527,2098.451508,2030.758898,2202.451458,2569.166874,2446.975326
PEX3,241.7077578,220.2509952,215.1006181,213.1994976,223.297082,234.2969513,230.3025337,210.4938829,224.9189206,236.0188036,259.869144
PEX5,424.8803902,344.7563234,352.9687474,368.2799372,374.7757538,393.5301751,309.5299114,380.0990434,380.2065826,430.2862599,395.8115016
PEX5L,50.64850637,53.35512581,36.45986921,49.35449645,69.4519218,36.72278022,33.37989223,24.88443881,36.77765263,29.53831513,30.90723847
PEX5L-AS2,0,0,0,0.5207880185,0,0,0,0,0,0,0
PEX6,426.6458962,385.4033991,380.168661,348.9424455,409.3178792,389.6793689,369.8899807,427.308177,403.6794151,447.6093609,415.4051433
PEX7,57.4387253,57.4780061,56.99436038,69.95704209,65.52215033,62.0169142,69.50548807,56.98903274,72.0087115,78.09373442,72.01524195
PF4V1,0,0,0,0,0,0,0,0.500302044,0,0,0
PFAS,761.7216795,598.5198311,458.2505679,421.4793807,380.4152594,369.6762291,305.447352,309.4696692,292.2931376,313.1668429,311.3666907
PFDN1,705.3980687,627.302141,593.1378742,594.7283049,621.3801724,581.8471176,552.1977874,503.371487,536.1342998,580.3173117,577.260839
PFDN2,92.5552988,85.22603023,77.07536965,72.18410443,98.46694324,87.98127538,79.27057789,68.42997794,53.08638859,92.0680942,94.2996609
PFDN4,120.8935575,125.9799112,117.5705383,121.9636504,138.132573,141.1526628,133.5937564,121.9673968,114.5323105,105.6591081,101.5644323
PFDN5,532.1420258,496.0521354,523.4887203,545.0846272,618.5857996,602.3680355,611.5595514,612.1139025,540.0603456,619.8335871,594.304748
PFDN6,106.419458,103.9337839,86.5839015,76.0832904,82.30221747,74.60813063,67.42566352,61.4066129,54.9424145,84.58088561,68.96275703
PFKFB1,4.722743159,1.093206831,1.093401223,1.421407242,1.641151,2.188068193,3.719646856,0.546847322,1.093943517,0.5472015,1.969894182
PFKFB2,278.2389143,309.1256398,356.4445012,303.2944637,281.2970276,337.523397,271.8836264,335.1887814,334.0879213,384.1438042,377.6916062
PFKFB3,1045.633011,845.264637,749.2983046,879.3521124,710.610941,609.368914,600.8988609,467.7236955,514.2346325,505.5157659,530.574019
PFKFB4,134.9684985,108.6170794,111.713953,102.7593094,110.9743362,106.3443125,130.1015589,127.501699,146.1470417,162.1839094,207.5149157
PFKL,1269.007518,1102.549387,1046.199294,1210.03455,1367.01262,1264.068833,1604.242023,1562.564424,1623.203603,1875.183927,2114.374124
PFKM,714.7337115,599.2728757,693.9482291,608.0883406,637.4981646,702.9375969,575.5446087,668.3733794,503.2078754,662.8863754,761.0083631
PFKP,2269.98314,1836.350958,1405.293349,1671.896545,2168.712831,2433.624863,2381.762844,2238.07616,2202.796007,2674.701772,2564.923072
PFN1,15744.86703,12850.97889,10588.82152,11190.44249,10238.75464,9140.915455,8518.41782,7893.236107,7431.289835,10009.38579,9611.662825
PFN1P2,605.601659,502.0536537,556.8104676,505.0583954,532.7637624,588.2087154,474.5767285,544.470659,540.7826682,574.7750916,590.9056494
PFN2,3158.08053,2950.72247,2918.813891,3189.633863,3293.481877,3397.08515,3252.644089,3236.820026,3310.120874,4190.692398,4506.176953
PFN4,10.98920749,12.49508774,12.50028718,11.49311761,14.00756809,13.51037339,11.00149729,14.49608249,11.0079473,13.51546344,18.00789755
PGA3,0,0,1.246377041,4.771375289,2.3806925,1.117223858,0,1.874057683,0,1.17537,0.4995691575
PGA4,0.351007315,0,0.1676295,0,0,0.4997911455,1.1660495,2.86994103,0,0,0.0458995
PGA5,3.143686098,3.497910352,3.083530787,4.217172687,2.118062334,3.8861285,3.8350859,1.7523315,2.997917546,3.326859685,1.453957526
PGAM1,5476.852068,4633.165339,4135.429882,4625.959855,5910.553734,5544.072608,5837.399148,5074.571728,5364.858662,6491.562699,6663.525646
PGAM1P5,67.08210427,58.15883534,63.58251056,64.53257613,56.67290332,57.07563779,81.11280836,114.689519,106.0201859,78.91390841,95.09658452
PGAM2,0,0,0,0,0,1.167248556,0,0.6663808625,0,0,0
PGAM4,17.9264763,12.28912834,19.68064175,18.02259288,17.9885848,27.94234933,19.0222085,23.12793405,15.69220773,12.42565215,19.71692712
PGAM5,602.215731,489.0279816,371.8526725,437.0378495,417.2594639,389.9136973,351.37915,331.6265195,343.3378783,369.5828027,340.3639198
PGAP1,711.5662475,652.7381543,639.1541043,647.1608419,627.0033683,674.6925899,586.1131315,610.23591,601.2300349,621.374863,574.960482
PGAP2,189.6631925,168.8372689,168.557182,184.354568,189.948905,206.6471094,158.4838717,167.4426069,150.9786006,182.0795494,212.8704242
PGAP3,151.7336693,121.284529,153.2373651,163.1420031,174.2833357,175.7479675,150.2699465,190.1541176,179.6270711,173.8081525,212.2469673
PGAP4,535.9037163,505.7815854,541.3784557,514.5097237,469.7065407,554.2291033,484.7034402,537.677072,555.8229301,626.9015261,689.1304047
PGAP6,1597.431166,1363.203986,1341.097221,1341.338159,1393.52063,1431.860483,1353.027378,1392.473298,1403.38712,1666.816151,1799.109379
PGBD1,144.6537511,135.3688892,113.2650679,115.5165633,129.4494469,115.2916657,114.2874794,137.9533615,121.6451289,145.3824162,124.0871501
PGBD2,76.57229869,59.90063661,42.34857525,43.00625677,58.58998086,58.06770702,51.92295878,56.65563896,55.09360226,59.2988593,57.05289466
PGBD3,22.5444837,36.56312129,58.10097063,55.23276962,69.88421301,92.50167738,107.6980605,129.7606101,127.9119391,209.4479482,110.0498423
PGBD4,407.0285778,375.2935018,356.6461007,385.4750679,375.9959679,360.6477941,337.6845131,361.8913579,342.3110049,345.7897339,357.1805983
PGBD5,45.90486135,25.90779773,44.98417416,48.14440173,38.92849555,33.98519822,51.25817491,38.14513094,40.47447233,35.28933386,43.40542398
PGBP,0,0,0,0,0,0,0,0,0,0,0.5040855
PGC,0,0,0,0,0.446404951,0,0,0.545525,0,0,1.092919
PGD,1007.223388,859.2158092,931.2317625,901.4607437,888.5264954,788.0325888,685.6829621,608.6023255,466.6992572,529.3414908,546.4287402
PGF,53.10472805,48.42682687,41.80793572,34.65430171,62.39468454,53.09024886,57.96135083,52.05247144,67.57790327,45.49399185,47.87996527
PGGHG,310.1004665,308.5989067,350.726715,382.877101,332.6051045,320.636147,283.1873117,291.9995551,228.3912193,200.0135503,222.8273714
PGGT1B,623.868973,511.3509779,515.8934736,516.3991493,559.5537733,545.4029243,516.6317276,487.2333093,519.7869824,562.8145248,520.6710389
PGK1,3462.61632,2967.798336,2658.30281,3015.240661,3473.07144,3430.089543,4659.077017,4364.332754,5414.312872,6611.182646,6622.382447
PGLS,793.6721428,749.8964631,740.3809462,768.6112986,868.220152,812.5444115,735.5461104,683.1526968,657.8314764,697.1793747,694.6080587
PGLYRP1,5.495643978,3.504428192,8.525421336,3.505064032,5.021844016,4.516664776,4.512969046,3.99578651,4.513922709,3.027202243,6.012848642
PGLYRP3,0,0,0.5004995,0,0,0,0,0,0,0,0
PGLYRP4,0,0,0,0,0,0.5000185,0,0,0.4999027355,0,0
PGM1,711.865512,665.5774751,677.0228576,747.6348332,816.2044505,887.4787864,1050.717389,1186.541727,1321.142933,1452.97865,1613.780536
PGM2,608.6814116,438.4215615,391.0478371,367.4473858,360.801448,281.7373442,301.7028972,246.4758039,285.8996701,321.365928,328.7515044
PGM2L1,631.12186,575.285231,602.9786585,601.8680339,593.0830391,672.2702159,679.0244089,729.3734468,818.8213087,1100.483813,1124.589094
PGM3,2514.246657,2059.315753,2026.179417,2107.807867,2303.408279,2014.25105,1908.258469,1764.572909,1853.153459,2015.126596,2077.44601
PGM5,0.56171,1.748956272,0,0.548828,1.774866255,4.708920538,2.850495192,0.584306,1.14382727,3.024972564,0.6012795
PGM5-AS1,0,0,0.903727057,0,0.92715,0.5985575,0,1.664909,0,0,1.3854325
PGM5P2,59.63463045,70.00979246,70.5379594,77.79166058,86.35547585,92.92094805,73.46871833,88.19667883,67.49410707,64.76845036,82.41500281
PGM5P3-AS1,75.20708719,75.51618642,59.88484399,74.88310378,60.6801317,66.49071204,50.4230051,60.84976235,51.91063585,52.90502228,55.08496559
PGM5P4,4.32481027,2.497084583,3.446182117,1.720088576,2.875853491,4.63928613,1.1683865,5.083587763,5.201291151,10.25886742,2.702525072
PGM5P4-AS1,1.607578661,2.82226416,6.07828655,0,2.039674,1.798328,4.687066413,2.434673398,3.197618366,7.024271606,4.858073878
PGP,342.0656547,289.278475,246.8460826,203.6940469,202.9669836,190.9650669,188.3152285,200.4994938,185.4183752,202.0668921,202.0609032
PGPEP1,840.980366,748.2879189,971.3092555,949.962655,1051.100205,1102.559406,1042.140876,1127.285842,996.3655414,1204.370477,1448.459953
PGPEP1L,5.763741809,6.25874828,4.719044479,5.505339929,3.301455267,4.750879168,3.186035396,10.53104353,7.281172048,4.755375892,3.707435069
PGR,10.83055062,1.539757726,1.0265105,0,0,0,0,0,0,1.540029544,0
PGR-AS1,50.25791385,42.66917065,52.70566176,52.27118224,41.11081032,54.43308339,66.66597373,52.66354023,56.13123797,68.73918438,80.67753282
PGRMC1,5265.095805,4015.250915,3686.446583,3672.684598,3579.958617,3569.795247,3254.657064,3135.399626,2957.317544,3357.062859,2849.223369
PGRMC2,5520.449655,4840.565788,5198.949505,5149.195308,5119.622614,5032.642997,5220.532316,4925.119831,5669.600898,6598.973614,6001.682692
